110,2003,114,400,-8.9,-9.08,93.3,2.577,122.4,3.064,0,13.33
110,2003,114,500,-9.19,-9.58,92.5,2.87,114.5,4.253,0,13.23
110,2003,114,600,-10.34,-10.98,91.3,3.381,107.4,4.397,0,13.14
110,2003,114,700,-10.53,-11.18,91,2.181,125.5,3.339,0,13.07
110,2003,114,800,-10.47,-11.03,90.2,2.487,142.4,3.659,0,13.11
110,2003,114,900,-10.23,-10.6,89.8,3.651,108.3,5.024,0,13.46
110,2003,114,1000,-9.6,-9.61,86.4,3.641,104.2,4.9,0,14.57
110,2003,114,1100,-8.75,-8.75,81.8,3.665,104.3,4.345,0,13.78
110,2003,114,1200,-7.84,-7.91,77.1,4.518,107.1,6.311,0,13.6
110,2003,114,1300,-6.976,-6.903,75.3,4.645,106.3,5.815,0,13.54
110,2003,114,1400,-6.473,-6.199,75.1,4.056,111.6,5.397,-6999,13.46
110,2003,114,1500,-5.915,-5.18,73.5,1.533,245.7,4.194,-6999,13.38
110,2003,114,1600,-4.577,-3.172,65.7,.533,270.4,.921,-6999,13.32
110,2003,114,1700,-3.439,-1.767,61.5,.458,264.6,1.156,-6999,13.25
110,2003,114,1800,-4.449,-3.308,69.44,1.114,319,1.79,-6999,13.19
110,2003,114,1900,-4.997,-4.242,75.8,1.572,343.8,2.143,-6999,13.31
110,2003,114,2000,-5.437,-4.57,78.8,1.597,338.7,2.025,-6999,13.41
110,2003,114,2100,-6.331,-5.206,80.6,1.259,11.14,1.692,-6999,14.45
110,2003,114,2200,-6.51,-5.916,82.6,1.599,33.02,2.032,-6999,14.08
110,2003,114,2300,-8.93,-8.9,84,2.276,85.2,2.992,-6999,13.95
110,2003,115,0,-10.04,-11.07,86.4,2.478,102.3,3.214,-6999,13.8
110,2003,115,100,-10.5,-11.12,86.6,2.149,98.6,3.299,-6999,13.7
110,2003,115,200,-13.01,-14.01,84.1,3.4,101.6,4.292,-6999,13.61
110,2003,115,300,-13.24,-14.01,82,4.151,103.9,4.991,-6999,13.54
110,2003,115,400,-13.81,-14.58,84.5,3.186,97.4,3.731,-6999,13.47
110,2003,115,500,-14.14,-14.88,85.1,3.265,95.1,4.031,-6999,13.4
110,2003,115,600,-14.48,-15.15,85.8,3.088,95,3.515,-6999,13.35
110,2003,115,700,-15.07,-15.76,86.3,2.732,91.1,3.371,-6999,13.29
110,2003,115,800,-15.1,-15.52,87,2.626,87.5,3.469,-6999,13.96
110,2003,115,900,-14.21,-14.22,90.3,3.209,88,4.181,-6999,14.89
110,2003,115,1000,-12.44,-12.25,90.6,2.638,72.2,4.273,-6999,13.69
110,2003,115,1100,-11.18,-10.46,89.4,1.465,60,2.62,-6999,13.62
110,2003,115,1200,-10.91,-10.42,88.6,2.301,48.91,3.848,-6999,13.62
110,2003,115,1300,-10.33,-9.44,86.5,1.68,53.89,3.397,-6999,13.54
110,2003,115,1400,-10.26,-8.92,83.6,1.923,98.7,2.953,-6999,13.5
110,2003,115,1500,-10,-8.69,82,1.697,73,3.463,-6999,13.52
110,2003,115,1600,-9.52,-8.55,83.3,1.938,13.57,3.182,-6999,13.58
110,2003,115,1700,-9.1,-8.81,85.2,2.659,37.39,3.992,-6999,13.64
110,2003,115,1800,-8.94,-8.71,83.6,2.688,23.03,3.659,-6999,13.67
110,2003,115,1900,-8.98,-8.88,82.3,2.619,29.94,4.044,-6999,13.61
110,2003,115,2000,-8.88,-8.87,82.2,2.337,28.32,3.783,-6999,13.63
110,2003,115,2100,-8.92,-9.02,83.2,2,19.31,3.744,-6999,13.72
110,2003,115,2200,-9.08,-9.22,81.2,1.531,5.586,3.482,-6999,14.15
110,2003,115,2300,-9.73,-10.18,81.4,2.215,32.36,3.528,-6999,13.94
110,2003,116,0,-12.57,-13.53,82.2,2.927,77,3.717,-6999,13.81
110,2003,116,100,-13.62,-14.57,84.5,3.382,97.8,4.711,-6999,13.72
110,2003,116,200,-14,-14.73,81.3,4.899,105.2,6.331,-6999,13.65
110,2003,116,300,-14.03,-14.57,78.1,5.94,93.8,8.06,-6999,13.57
110,2003,116,400,-14.37,-14.93,74.1,7.2,93.2,8.82,-6999,13.51
110,2003,116,500,-15.03,-15.72,71.7,7.64,93.5,9.07,-6999,13.44
110,2003,116,600,-15.41,-16.04,72,8.31,95.1,9.94,-6999,13.38
110,2003,116,700,-15.34,-15.86,73.2,8.54,104.4,10.95,-6999,13.33
110,2003,116,800,-15.33,-15.82,73,9.62,99.2,11.45,-6999,13.39
110,2003,116,900,-15.19,-15.54,72.4,10.62,92.2,12.5,-6999,14.94
110,2003,116,1000,-14.52,-14.77,72.6,11.32,90,12.94,-6999,14.33
110,2003,116,1100,-13.69,-13.79,71.2,10.6,90,12.39,-6999,13.72
110,2003,116,1200,-12.87,-13.02,70.6,10.99,92.5,12.58,-6999,13.68
110,2003,116,1300,-12.2,-12.33,71.1,10.27,94.1,11.71,-6999,13.71
110,2003,116,1400,-11.41,-11.47,71.3,9.88,95.3,11.74,-6999,14.19
110,2003,116,1500,-10.47,-10.39,71.9,8.92,98.1,11.12,-6999,13.55
110,2003,116,1600,-9.59,-9.38,72.3,7.3,104.4,9.66,-6999,13.52
110,2003,116,1700,-8.68,-8.33,72.2,6.266,111.4,8.68,-6999,13.46
110,2003,116,1800,-7.95,-7.24,64.87,3.615,150.6,4.809,-6999,13.51
110,2003,116,1900,-7.64,-7.09,63.49,3.789,144.2,5.174,-6999,13.5
110,2003,116,2000,-7.59,-7.33,67.21,3.9,130.8,4.913,-6999,13.59
110,2003,116,2100,-7.62,-7.5,70.1,3.61,125.1,4.501,-6999,13.61
110,2003,116,2200,-8.63,-9.05,77.2,3.927,109.6,5.423,-6999,14.24
110,2003,116,2300,-8.84,-9.32,77.6,4.863,108,6.292,-6999,13.98
110,2003,117,0,-9.18,-9.7,74.8,6.071,105.7,7.15,-6999,13.84
110,2003,117,100,-9.37,-9.85,72.6,6.731,103.2,8.17,-6999,13.75
110,2003,117,200,-9.52,-9.99,72.1,6.873,103.9,8.49,-6999,13.66
110,2003,117,300,-9.72,-10.2,71.4,6.36,106.8,7.38,-6999,13.58
110,2003,117,400,-9.87,-10.35,71.1,5.925,106.5,7.3,-6999,13.52
110,2003,117,500,-9.8,-10.23,70.1,5.481,104.1,6.592,-6999,13.45
110,2003,117,600,-9.87,-10.27,71.7,5.21,103.4,6.35,-6999,13.39
110,2003,117,700,-10.37,-10.82,75.5,4.263,113.2,5.292,-6999,13.33
110,2003,117,800,-10.75,-11.22,77.8,3.855,111,5.057,-6999,13.4
110,2003,117,900,-10.82,-11.06,79.9,3.518,112.9,4.24,-6999,14.47
110,2003,117,1000,-10.5,-10.61,82.2,3.416,109.5,4.175,-6999,13.68
