18 1999 171.1667  778.40    7.79     8.61 999.00 999.00 -53.46 -59.23 999.00 999.00 999.00   0.27   5.9 999.0 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.70    NaN    NaN     0.000     0.000   999.000 999.00 91133575 99925663 99934463 199
18 1999 171.2083  612.91    0.00     4.12 999.00 999.00 -51.74 -52.98 999.00 999.00 999.00   0.00   5.9 999.0 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.71    NaN    NaN     0.000     0.000   999.000 999.00 92233576 99925663 99934463 199
18 1999 171.2500  447.42    0.00     2.34 999.00 999.00 -50.03 -46.72 999.00 999.00 999.00   0.00   4.6 999.0 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.71    NaN    NaN     0.000     0.000   999.000 999.00 92233575 99925663 99934463 199
18 1999 171.2917  632.31    0.00     3.78 999.00 999.00 -48.31 -40.47 999.00 999.00 999.00   0.00   4.0 999.0 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.71    NaN    NaN     0.000     0.000   999.000 999.00 92233575 99925663 99934463 199
18 1999 171.3333  761.43    0.00     4.81 999.00 999.00 -46.59 -34.22 999.00 999.00 999.00   0.12   5.3 999.0 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.70    NaN    NaN     0.000     0.000   999.000 999.00 92233575 99925763 99934463 199
18 1999 171.3750  734.87    1.49     4.51 999.00 999.00 -44.88 -27.96 999.00 999.00 999.00   0.25   7.9 999.0 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.70    NaN    NaN     0.000     0.000   999.000 999.00 92233576 99925763 99934463 199
18 1999 171.4167  708.31   11.68     6.91 999.00 999.00 -43.16 -21.71 999.00 999.00 999.00   0.37  11.3 999.0 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.69    NaN    NaN     0.000     0.000   999.000 999.00 92233575 99925763 99934463 199
18 1999 171.4583  654.22   33.01    10.17 999.00 999.00 -41.44 -15.46 999.00 999.00 999.00   0.49  15.5   1.6 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.69    NaN    NaN     0.000     0.000   999.000 999.00 92233576 99911299 99934463 199
18 1999 171.5000  600.10   25.59    41.89 999.00 999.00 -39.73  -9.21 999.00 999.00 999.00   0.62  21.0   8.2 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.78    NaN    NaN     0.000     0.000   999.000 999.00 92233686 99922299 99934463 299
18 1999 171.5417  545.99   18.16    73.61 999.00   2.16 -38.01  -2.95 999.00 999.00   0.00   0.74  26.5  14.8 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.88    NaN    NaN     0.000     0.000   999.000 999.00 92119111 99911119 99934463 199
18 1999 171.5833  375.11   33.35    60.33 999.00   2.02 -18.22   3.30  58.53  79.69   0.36   0.36 145.6  18.4 999.0 999.0000 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.93    NaN    NaN     0.000     0.000     0.161 999.00 11219112 99921611 99934463 199
18 1999 171.6250  204.23  132.99    48.62   2.51   1.92   1.56   1.76  85.50  81.00   1.23   1.06  65.9  22.0 999.0   1.1636 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.96 999.00 999.00    -0.101    -0.101     0.651 999.00 11111111 91921111 99934463 199
18 1999 171.6667  224.00  175.32    56.42   1.42   1.58   0.46   1.41  86.60  88.10   2.28   4.53  30.9  25.5 768.0   1.2650 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.98 999.00 999.00    -0.103    -0.103     0.783 999.00 11111111 91111111 99934463 199
18 1999 171.7083  234.55  181.80    55.12   2.77   3.53   1.87   3.31  82.50  83.48   0.63   1.87  57.3  58.8 833.0   1.2668 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  13.03 999.00 999.00    -0.105    -0.105     0.775 999.00 11111111 91211111 99934463 199
18 1999 171.7500  216.85  171.13    43.79   2.07   2.09   1.44   2.05  86.70  86.00   0.42   1.80 101.6 104.0 898.0   1.2682 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  13.02 999.00 999.00    -0.107    -0.107     0.789 999.00 11111111 91111111 99934463 199
18 1999 171.7917  194.79  151.02    44.91   1.40   1.29   0.50   1.19  86.70  88.50   1.25   2.58  32.9  29.7 897.7   1.2702 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  13.03 999.00 999.00    -0.106    -0.106     0.775 999.00 11111111 91111111 99934463 199
18 1999 171.8333  159.59  121.51    31.89   1.53   1.55   0.55   1.33  85.20  85.90   1.44   2.93  25.6  10.3 897.3   1.2699 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  13.00 999.00 999.00    -0.108    -0.108     0.761 999.00 11111111 91111221 99934463 199
18 1999 171.8750  101.08   76.08    18.31   1.23   1.48   0.25   1.21  85.70  85.70   1.63   3.27  23.5  15.1 896.7   1.2712 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.98 999.00 999.00    -0.107    -0.107     0.753 999.00 11111111 91111221 99934463 199
18 1999 171.9167   65.15   49.48     9.40   0.94   1.28  -0.03   1.00  83.68  81.60   1.82   3.62  39.7  36.9 895.9   1.2705 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.94 999.00 999.00    -0.106    -0.106     0.766 999.00 11111111 91111221 99934463 199
18 1999 171.9583   23.68   19.17     2.82   0.95   1.44  -0.03   1.11  85.08  85.40   2.00   3.96  93.1  25.9 895.8   1.2694 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.89 999.00 999.00    -0.106    -0.106     0.779 999.00 11111111 91121221 99934463 199
18 1999 172.0000   11.58    9.45     3.55   1.13   1.66   0.17   1.35  86.00  84.80   2.19   4.31  30.4  14.8 895.1   1.2691 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.82 999.00 999.00    -0.107    -0.107     0.792 999.00 11111111 91111111 99934463 199
18 1999 172.0417    4.72    3.78     1.00   1.37   2.00   0.36   1.71  88.20  87.70   1.74   3.74  36.9  33.4 893.8   1.2708 999.0000 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00 999.00  12.83 999.00 999.00    -0.109    -0.109     0.805 999.00 11111111 91111111 99934463 199
